时间步,模式,总步数,完成任务数,生成任务数,完成率,从生成到分配等待时间,从分配到实际装载上机等待时间,从上机到送达平均时间,从生成到完成总时间平均,从生成到完成总时间最大,超时率,平均时延,优先级1平均时延,优先级2平均时延,优先级3平均时延,总能量消耗
145202,train,957,60,60,1.0,40.416666666666664,56.21666666666667,88.65,185.28333333333333,389.0,0.23333333333333328,14.433333333333334,24.3125,3.8,16.708333333333332,85122.71789643356
146159,train,961,60,60,1.0,55.8,60.483333333333334,90.61666666666666,206.9,533.0,0.2833333333333333,24.466666666666665,7.1875,34.0,27.5,88722.29582906516
147120,train,889,60,60,1.0,66.6,55.3,117.63333333333334,239.53333333333333,691.0,0.31666666666666665,44.45,43.9375,50.714285714285715,39.08695652173913,95006.98909789977
148009,train,859,60,60,1.0,78.88333333333334,73.55,92.76666666666667,245.2,742.0,0.31666666666666665,37.25,15.928571428571429,32.8235294117647,50.13793103448276,94997.76671376401
148868,test,2000,59,60,0.9833333333333333,79.28813559322033,57.3728813559322,95.2542372881356,231.91525423728814,896.0,0.30508474576271183,38.33898305084746,58.875,10.590909090909092,51.76190476190476,95753.88350992525
148868,train,826,60,60,1.0,70.7,48.85,91.0,210.55,775.0,0.21666666666666667,31.25,58.42857142857143,22.35,10.578947368421053,87344.27871447965
149694,train,981,60,60,1.0,83.78333333333333,53.63333333333333,102.85,240.26666666666668,855.0,0.2666666666666667,38.1,41.666666666666664,49.64705882352941,19.8125,99141.41114085441
150675,train,895,60,60,1.0,78.25,56.0,84.46666666666667,218.71666666666667,674.0,0.2833333333333333,24.216666666666665,1.6666666666666667,22.333333333333332,49.27777777777778,87004.1697318757
151570,train,947,60,60,1.0,90.1,67.6,91.51666666666667,249.21666666666667,947.0,0.3833333333333333,44.766666666666666,46.45,37.08695652173913,53.1764705882353,96025.4816803223
152517,train,820,60,60,1.0,67.55,51.9,99.68333333333334,219.13333333333333,820.0,0.2833333333333333,35.266666666666666,52.07142857142857,12.952380952380953,44.6,88978.55460053266
153337,train,951,60,60,1.0,69.38333333333334,63.916666666666664,98.96666666666667,232.26666666666668,913.0,0.33333333333333337,38.05,46.388888888888886,48.916666666666664,15.222222222222221,96074.30351204019
154288,train,931,60,60,1.0,96.85,58.7,100.01666666666667,255.56666666666666,896.0,0.3833333333333333,44.31666666666667,54.44444444444444,29.1,51.193548387096776,98049.02686146543
155219,train,890,60,60,1.0,57.483333333333334,57.416666666666664,98.76666666666667,213.66666666666666,729.0,0.2666666666666667,31.3,65.44444444444444,22.08,8.705882352941176,89977.2837865404
156109,train,971,60,60,1.0,58.166666666666664,64.23333333333333,94.53333333333333,216.93333333333334,699.0,0.18333333333333335,25.766666666666666,19.115384615384617,9.615384615384615,44.0,97273.30339976976
157080,train,2000,59,60,0.9833333333333333,115.38983050847457,56.52542372881356,108.0677966101695,279.9830508474576,874.0,0.5254237288135593,57.59322033898305,52.48,68.88888888888889,52.875,106671.46762931386
159080,test,876,60,60,1.0,56.75,56.916666666666664,99.51666666666667,213.18333333333334,787.0,0.23333333333333328,35.25,51.1,36.869565217391305,14.411764705882353,89403.40440465808
159080,train,932,60,60,1.0,53.233333333333334,61.65,103.13333333333334,218.01666666666668,666.0,0.2833333333333333,32.46666666666667,30.09090909090909,25.0,47.4,94612.34523002413
160012,train,2000,59,60,0.9833333333333333,72.11864406779661,59.016949152542374,104.7457627118644,235.88135593220338,613.0,0.3728813559322034,34.30508474576271,29.80952380952381,46.38461538461539,16.0,100933.68953559922
162012,train,805,60,60,1.0,29.516666666666666,58.86666666666667,81.5,169.88333333333333,417.0,0.1166666666666667,7.883333333333334,13.333333333333334,8.08,1.8235294117647058,84257.89562324384
162817,train,962,60,60,1.0,74.68333333333334,60.7,104.9,240.28333333333333,890.0,0.3666666666666667,42.88333333333333,8.555555555555555,50.84615384615385,68.5625,101780.36706035586
163779,train,953,60,60,1.0,87.71666666666667,59.43333333333333,91.96666666666667,239.11666666666667,786.0,0.33333333333333337,32.95,27.5625,35.06896551724138,34.6,93665.65954596411
164732,train,903,60,60,1.0,53.06666666666667,54.93333333333333,102.18333333333334,210.18333333333334,673.0,0.2833333333333333,27.283333333333335,19.263157894736842,30.9,31.095238095238095,96225.1732935982
165635,train,965,60,60,1.0,22.466666666666665,59.583333333333336,79.38333333333334,161.43333333333334,321.0,0.06666666666666665,1.55,0.0,1.4444444444444444,3.375,87258.10244493245
166600,train,996,60,60,1.0,80.41666666666667,63.2,85.23333333333333,228.85,900.0,0.35,37.75,39.78947368421053,37.94736842105263,35.81818181818182,97583.12589156533
167596,train,911,60,60,1.0,48.766666666666666,59.11666666666667,88.35,196.23333333333332,779.0,0.21666666666666667,28.983333333333334,4.0,17.545454545454547,64.05,93880.56940935853
168507,train,960,60,60,1.0,63.43333333333333,62.05,103.66666666666667,229.15,885.0,0.23333333333333328,42.68333333333333,43.53333333333333,50.0,28.625,97415.4096920564
169467,test,921,60,60,1.0,75.08333333333333,64.2,91.76666666666667,231.05,762.0,0.30000000000000004,32.06666666666667,12.066666666666666,60.2,21.56,96420.81507400319
169467,train,912,60,60,1.0,72.93333333333334,61.483333333333334,87.4,221.81666666666666,849.0,0.2833333333333333,37.233333333333334,71.88888888888889,10.181818181818182,35.8,94516.35018126342
170379,train,2000,59,60,0.9833333333333333,72.35593220338983,66.33898305084746,84.66101694915254,223.35593220338984,757.0,0.3728813559322034,33.08474576271186,43.5,34.291666666666664,20.352941176470587,103586.70513850698
172379,train,1028,60,60,1.0,48.016666666666666,61.03333333333333,91.48333333333333,200.53333333333333,652.0,0.23333333333333328,24.5,12.058823529411764,42.291666666666664,13.157894736842104,92212.96343193938
173407,train,2000,59,60,0.9833333333333333,108.11864406779661,61.847457627118644,106.13559322033899,276.10169491525426,982.0,0.4915254237288136,58.440677966101696,60.588235294117645,20.42105263157895,88.26086956521739,106322.8601019038
175407,train,905,60,60,1.0,66.51666666666667,54.85,105.98333333333333,227.35,905.0,0.31666666666666665,37.81666666666667,51.733333333333334,14.038461538461538,59.36842105263158,98784.16437459046
176312,train,931,60,60,1.0,77.88333333333334,59.016666666666666,96.43333333333334,233.33333333333334,746.0,0.2833333333333333,39.833333333333336,9.722222222222221,32.38095238095238,73.0952380952381,95189.93113344442
177243,train,2000,59,60,0.9833333333333333,101.64406779661017,70.57627118644068,97.61016949152543,269.8305084745763,901.0,0.47457627118644063,57.86440677966102,87.47058823529412,41.85,49.54545454545455,100466.02126654048
179243,train,862,60,60,1.0,24.766666666666666,49.81666666666667,85.23333333333333,159.81666666666666,292.0,0.09999999999999998,1.5666666666666667,3.6842105263157894,0.20833333333333334,1.1176470588235294,87465.66671045683
180105,test,2000,59,60,0.9833333333333333,80.89830508474576,65.33898305084746,107.16949152542372,253.40677966101694,965.0,0.423728813559322,47.54237288135593,68.6,37.333333333333336,43.130434782608695,109404.51612762407
180105,train,894,60,60,1.0,32.53333333333333,57.95,97.75,188.23333333333332,495.0,0.21666666666666667,23.016666666666666,16.235294117647058,34.68181818181818,16.285714285714285,90017.51455013188
180999,train,878,60,60,1.0,67.18333333333334,50.56666666666667,92.58333333333333,210.33333333333334,802.0,0.16666666666666663,32.6,52.89473684210526,25.653846153846153,18.933333333333334,91377.23799646678
181877,train,923,60,60,1.0,101.01666666666667,59.266666666666666,106.11666666666666,266.4,923.0,0.43333333333333335,50.733333333333334,56.57142857142857,73.04761904761905,17.88888888888889,101764.23564893904
182800,train,923,60,60,1.0,48.1,59.38333333333333,93.83333333333333,201.31666666666666,723.0,0.23333333333333328,25.783333333333335,16.733333333333334,57.285714285714285,3.875,91101.3583749643
183723,train,845,60,60,1.0,25.716666666666665,53.016666666666666,88.48333333333333,167.21666666666667,348.0,0.16666666666666663,6.866666666666666,14.0,2.769230769230769,4.275862068965517,86038.8835534038
184568,train,999,60,60,1.0,69.15,62.46666666666667,107.95,239.56666666666666,771.0,0.35,44.6,50.0,7.571428571428571,74.65217391304348,100783.89680174769
185567,train,923,60,60,1.0,71.66666666666667,60.516666666666666,102.38333333333334,234.56666666666666,696.0,0.33333333333333337,38.233333333333334,19.53846153846154,21.571428571428573,61.03846153846154,95368.55507438762
186490,train,989,60,60,1.0,63.8,55.4,111.01666666666667,230.21666666666667,602.0,0.3833333333333333,38.166666666666664,42.0,49.10526315789474,27.96153846153846,98111.59434763751
187479,train,863,60,60,1.0,40.8,56.35,98.48333333333333,195.63333333333333,421.0,0.21666666666666667,17.3,25.0,12.0,13.777777777777779,91355.15952135691
188342,train,931,60,60,1.0,82.28333333333333,55.56666666666667,102.75,240.6,627.0,0.2666666666666667,36.583333333333336,29.928571428571427,50.857142857142854,28.32,98914.10254221704
189273,train,945,60,60,1.0,90.76666666666667,62.516666666666666,90.46666666666667,243.75,812.0,0.2833333333333333,41.15,39.8235294117647,18.434782608695652,68.4,94049.69437653523
190218,test,941,60,60,1.0,85.4,60.63333333333333,91.26666666666667,237.3,776.0,0.3666666666666667,44.93333333333333,28.916666666666668,55.59090909090909,43.30769230769231,98080.75069708421
190218,train,1020,60,60,1.0,102.01666666666667,59.46666666666667,101.81666666666666,263.3,761.0,0.44999999999999996,48.983333333333334,58.875,63.2,30.541666666666668,102304.78997797237
191238,train,936,60,60,1.0,74.46666666666667,55.4,106.5,236.36666666666667,833.0,0.33333333333333337,35.05,8.125,63.0,40.5,97168.20056418004
192174,train,928,60,60,1.0,68.13333333333334,60.333333333333336,94.11666666666666,222.58333333333334,684.0,0.35,32.6,32.375,47.91304347826087,5.923076923076923,92631.07840064507
193102,train,869,60,60,1.0,51.21666666666667,62.483333333333334,92.41666666666667,206.11666666666667,494.0,0.2833333333333333,30.766666666666666,2.7333333333333334,41.80769230769231,37.78947368421053,92276.65408083194
193971,train,2000,58,60,0.9666666666666667,144.32758620689654,57.672413793103445,112.46551724137932,314.4655172413793,932.0,0.6724137931034483,80.25862068965517,83.5,65.04545454545455,95.61111111111111,112005.53089767596
195971,train,933,60,60,1.0,82.08333333333333,64.61666666666666,94.08333333333333,240.78333333333333,797.0,0.3666666666666667,42.916666666666664,13.523809523809524,70.05263157894737,48.0,95339.19285214932
196904,train,934,60,60,1.0,73.23333333333333,60.03333333333333,90.38333333333334,223.65,778.0,0.30000000000000004,30.483333333333334,36.94444444444444,36.88,14.235294117647058,96957.88461135891
197838,train,977,60,60,1.0,117.66666666666667,65.33333333333333,103.28333333333333,286.28333333333336,914.0,0.5,66.75,79.5,60.9,57.666666666666664,102898.28834782993
198815,train,899,60,60,1.0,56.18333333333333,67.98333333333333,91.9,216.06666666666666,677.0,0.18333333333333335,27.083333333333332,31.5,13.807692307692308,42.333333333333336,94433.86476220464
199714,train,980,60,60,1.0,98.2,64.91666666666667,90.01666666666667,253.13333333333333,923.0,0.43333333333333335,49.016666666666666,9.166666666666666,65.09677419354838,47.8235294117647,100449.84727194639
200694,test,904,60,60,1.0,80.01666666666667,59.266666666666666,96.85,236.13333333333333,892.0,0.31666666666666665,38.86666666666667,73.30434782608695,10.217391304347826,29.357142857142858,94570.56867638571
